date;C_1;C_2;C_3;C_4;C_5;C_6;C_7;C_8;C_9;C_10;C_11;C_12;C_13;C_14;C_15;C_16;C_17;C_18;C_19;C_20;C_21;C_22;C_23;C_24;C_25;C_26;C_27;C_28;C_29;C_30;C_31;C_32;C_33;C_34;C_35;C_36;C_37;C_38;C_39;C_40;C_41;C_42;C_43;C_44;C_45;C_46;C_47;C_48;C_49;C_50;C_51;C_52;C_53;C_54;C_55;C_56;C_57;C_58;C_59;C_60;C_61;C_62;C_63
31-1-1991;360.04;1839.69;492.16;2213.15;154.58;368.32;NA;754.54;NA;NA;2128.88;NA;143.92;70.81;1208.67;1161.82;354.28;3978.90;NA;629.57;NA;NA;358.04;60.24;4058.46;131.98;185.59;517.05;NA;1984.68;1735.40;67.82;NA;NA;143.01;NA;74.20;NA;NA;NA;1991.09;604.00;NA;2376.34;1049.36;162.01;253.43;320.03;NA;782.39;1482.13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
28-2-1991;404.11;2131.44;528.95;2457.04;189.08;432.14;NA;805.34;NA;NA;2345.47;NA;170.00;78.10;1324.37;1243.76;486.64;4381.54;NA;659.49;NA;NA;411.90;61.69;4570.80;140.05;206.33;545.47;NA;2137.49;1894.34;73.64;NA;NA;174.54;NA;86.43;NA;NA;NA;2253.87;680.54;NA;2564.18;1121.30;204.05;295.09;372.47;NA;836.52;1602.42;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
29-3-1991;614.29;1919.19;537.62;2293.56;169.33;454.06;NA;804.37;NA;NA;2134.95;NA;159.21;84.45;1228.05;1077.50;411.89;4652.35;NA;678.94;NA;NA;373.27;67.92;4287.11;133.09;212.54;692.50;NA;2047.23;1777.60;69.04;NA;NA;187.32;NA;77.34;NA;NA;NA;2269.72;667.06;NA;2466.20;1067.63;211.83;324.55;297.29;NA;856.96;1518.40;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
30-4-1991;629.57;1947.33;580.90;2225.95;176.47;458.10;NA;813.62;NA;NA;2062.57;NA;153.88;79.88;1194.99;1115.35;373.73;4531.18;NA;682.00;NA;NA;364.49;69.11;4394.38;132.81;208.05;784.24;NA;2097.46;1664.88;75.27;NA;NA;199.56;NA;74.41;NA;NA;NA;2301.21;635.58;NA;2320.02;1071.18;248.63;324.68;225.72;NA;860.37;1498.68;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31-5-1991;643.08;1911.57;564.44;2222.88;258.68;481.75;NA;843.26;NA;NA;2143.92;NA;152.61;77.76;1241.01;1187.80;325.43;4728.07;NA;651.63;NA;NA;385.56;68.90;4374.72;126.74;214.41;913.38;NA;2129.09;1824.99;78.32;NA;NA;221.33;NA;71.09;NA;NA;NA;2331.42;668.49;NA;2504.13;1115.49;238.05;293.93;215.59;NA;896.18;1508.90;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
28-6-1991;589.99;1706.04;572.02;2100.66;252.15;539.50;NA;823.10;NA;NA;2123.95;NA;140.89;67.87;1122.75;1077.38;288.63;4714.12;NA;555.24;NA;NA;351.59;69.43;4060.41;125.15;206.65;864.89;NA;2000.42;1635.49;74.53;NA;NA;206.43;NA;66.48;NA;NA;NA;2257.81;605.23;NA;2427.96;1010.32;249.41;277.91;208.71;NA;855.17;1381.72;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31-7-1991;617.27;1695.97;608.31;2148.79;277.66;620.38;NA;836.81;NA;NA;2273.70;NA;157.16;73.34;1171.56;1113.84;298.64;5159.78;NA;537.74;NA;NA;355.25;68.13;4186.46;156.94;202.64;983.44;NA;2125.10;1732.74;75.71;NA;NA;201.87;NA;69.76;NA;NA;NA;2269.80;612.86;NA;2531.59;1072.47;217.57;270.25;171.22;NA;895.26;1543.37;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
30-8-1991;1206.84;1694.69;604.61;2147.59;262.70;665.02;NA;847.04;NA;NA;2275.11;NA;156.72;69.90;1244.44;1128.48;317.80;5167.26;NA;456.31;NA;NA;345.00;67.10;3955.75;144.81;186.03;1037.03;NA;2114.77;1792.14;71.20;NA;NA;209.43;NA;69.62;NA;NA;NA;2182.73;633.29;NA;2500.44;1072.33;194.59;267.06;171.09;NA;917.01;1583.07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
30-9-1991;1383.24;1752.27;627.88;2183.59;224.11;732.30;NA;825.52;NA;NA;2352.27;NA;162.47;64.38;1319.00;1153.52;270.75;5098.12;NA;345.69;NA;NA;345.90;66.76;4301.77;149.54;178.49;1015.93;NA;2164.81;1752.43;72.36;NA;NA;184.99;NA;69.52;NA;NA;NA;2144.15;672.63;NA;2428.78;1084.67;212.43;253.91;145.69;NA;901.50;1643.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31-10-1991;1719.66;1516.41;660.76;2228.06;231.19;684.33;NA;862.67;NA;NA;2332.04;NA;158.33;63.32;1298.81;1127.40;278.28;5179.45;NA;329.33;NA;NA;332.03;67.99;4488.18;142.97;184.31;1132.74;NA;2191.34;1620.91;78.04;NA;NA;205.34;NA;65.15;NA;NA;NA;2202.31;654.39;NA;2372.11;1083.29;196.08;243.99;131.74;NA;917.09;1601.54;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
29-11-1991;1405.38;1656.15;628.02;2256.73;190.91;648.03;NA;841.68;NA;NA;2286.05;NA;151.60;59.96;1266.29;1145.83;281.86;5330.67;NA;381.26;NA;NA;349.42;68.47;4171.76;131.16;186.13;1155.37;NA;2203.53;1369.02;78.99;NA;NA;223.91;NA;62.07;NA;NA;NA;2258.52;617.91;NA;2252.44;1072.93;198.69;258.88;190.61;NA;880.07;1526.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31-12-1991;1740.84;1685.53;629.96;2512.79;294.87;651.47;NA;844.95;NA;NA;2422.65;NA;164.96;59.12;1378.44;1230.09;293.15;5527.50;NA;384.42;NA;NA;364.92;73.79;4304.27;122.73;196.74;1196.30;NA;2368.97;1562.65;76.23;NA;NA;238.21;NA;67.59;NA;NA;NA;2396.67;660.21;NA;2368.88;1159.49;205.08;281.75;203.32;NA;980.63;1656.65;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31-1-1992;1759.93;1734.86;613.22;2512.33;406.11;658.69;NA;856.72;NA;NA;2392.57;NA;167.24;65.02;1383.29;1238.94;325.47;6041.41;NA;453.12;NA;NA;374.79;75.42;4105.42;135.00;207.77;1330.00;NA;2366.43;1595.22;75.28;NA;NA;265.23;NA;62.58;NA;NA;NA;2463.72;657.66;NA;2369.98;1168.90;244.71;305.86;204.50;NA;964.32;1640.16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
28-2-1992;1588.92;1847.76;617.99;2514.08;402.07;783.08;NA;850.17;NA;NA;2255.24;NA;160.41;63.92;1439.64;1270.28;311.05;6539.85;NA;431.38;NA;NA;369.88;75.94;3763.19;119.44;223.36;1535.22;NA;2375.26;1442.89;77.98;NA;NA;267.86;NA;62.62;NA;NA;NA;2455.54;682.80;NA;2311.45;1177.47;226.58;307.67;146.96;NA;975.39;1621.84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31-3-1992;1759.43;1747.50;622.78;2470.07;447.12;864.01;NA;803.93;NA;NA;2085.13;NA;154.06;57.97;1423.37;1242.96;288.61;6542.99;NA;427.87;NA;NA;349.00;78.31;3355.78;111.00;217.21;1546.53;NA;2340.94;1537.14;73.52;NA;NA;256.34;NA;65.89;NA;NA;NA;2360.03;651.90;NA;2418.52;1159.14;214.45;329.25;152.23;NA;957.44;1530.04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
30-4-1992;1972.88;1680.79;645.23;2507.03;449.69;879.11;NA;793.57;NA;NA;2087.87;NA;161.00;58.14;1497.69;1237.78;289.21;7061.24;NA;430.03;NA;NA;353.58;85.97;3149.72;115.06;218.96;1483.82;NA;2449.21;1620.75;74.97;NA;NA;282.18;NA;68.13;NA;NA;NA;2409.49;638.49;NA;2398.42;1173.60;203.75;307.41;131.29;NA;985.48;1713.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
29-5-1992;2140.59;1742.46;656.12;2581.28;445.30;888.80;NA;798.20;NA;NA;2347.51;NA;155.67;61.26;1561.78;1316.74;254.95;8087.79;NA;472.03;NA;NA;360.61;82.26;3402.25;103.05;215.08;1505.22;NA;2555.61;1717.40;80.70;NA;NA;322.90;NA;70.43;NA;NA;NA;2476.17;702.54;NA;2549.53;1263.19;206.60;287.76;117.73;NA;989.54;1810.92;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
30-6-1992;1608.92;1772.94;634.42;2625.07;301.82;879.40;NA;801.31;NA;NA;2229.59;NA;154.88;57.84;1540.28;1340.29;295.57;8202.00;NA;480.91;NA;NA;349.05;85.32;3091.75;105.39;216.57;1260.09;NA;2580.61;1589.71;79.21;NA;NA;370.74;NA;72.54;NA;NA;NA;2452.10;658.98;NA;2464.67;1304.51;208.18;310.91;150.79;NA;974.46;1742.39;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31-7-1992;1363.54;1602.43;620.40;2699.59;337.47;896.28;NA;819.88;NA;NA;2221.67;NA;152.95;53.58;1476.59;1267.50;285.08;7833.50;NA;484.04;NA;NA;321.10;82.94;3056.94;97.79;217.92;1274.55;NA;2587.74;1545.30;79.76;NA;NA;366.66;NA;72.41;NA;NA;NA;2459.27;609.68;NA;2400.95;1329.10;188.78;306.44;145.05;NA;1015.14;1677.09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31-8-1992;1113.97;1564.82;572.03;2622.34;329.26;823.01;NA;802.44;NA;NA;2061.26;NA;152.92;46.22;1491.03;1267.23;280.02;7483.24;NA;448.56;NA;NA;324.13;85.61;3599.10;105.56;209.09;1190.48;NA;2659.11;1361.22;74.74;NA;NA;360.12;NA;73.24;NA;NA;NA;2365.75;590.41;NA;2258.72;1358.55;177.42;315.39;140.38;NA;990.83;1673.09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
30-9-1992;1021.15;1664.75;548.25;2727.92;356.24;761.34;NA;743.56;NA;NA;1946.29;NA;139.66;42.92;1538.95;1218.59;239.01;7431.29;NA;443.66;NA;NA;263.69;92.11;3513.43;95.12;224.51;1134.91;NA;2719.57;1308.25;71.96;NA;NA;357.06;NA;68.88;NA;NA;NA;2415.17;517.84;NA;2009.94;1468.54;166.36;357.14;137.71;NA;1001.63;1643.17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
30-10-1992;941.80;1571.82;515.31;2578.07;313.55;838.20;NA;762.56;NA;NA;1769.15;NA;125.88;50.21;1412.08;1134.43;199.30;8374.54;NA;450.22;NA;NA;309.71;92.04;3350.86;110.74;242.20;1344.76;NA;2460.31;1235.41;66.58;NA;NA;353.59;NA;59.50;NA;NA;NA;2476.34;487.86;NA;1831.58;1336.25;169.06;395.31;114.81;NA;1007.78;1512.07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
30-11-1992;863.89;1473.80;519.56;2534.44;274.79;769.94;NA;728.63;NA;NA;1760.06;NA;130.05;54.61;1389.02;1127.82;202.33;7747.14;NA;404.51;NA;NA;291.72;100.42;3438.00;120.26;243.69;1452.78;NA;2420.10;1236.50;76.06;NA;NA;325.92;NA;57.35;NA;NA;NA;2555.83;518.64;NA;2090.82;1281.45;171.41;373.96;112.00;NA;1041.30;1531.32;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31-12-1992;1070.56;1513.47;568.48;2508.74;314.69;794.05;100.00;748.17;100.00;NA;1748.11;NA;129.96;51.73;1425.41;1110.27;204.48;7312.06;NA;383.49;100.00;100.00;287.08;103.42;3387.76;124.65;233.25;1495.13;NA;2449.87;1220.42;76.40;100.00;100.00;331.00;100.00;56.87;NA;NA;100.00;2547.25;522.59;100.00;2048.16;1369.76;156.56;381.49;112.55;NA;1052.83;1596.11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
29-1-1993;1083.64;1501.30;550.87;2645.13;307.67;894.11;98.88;734.21;94.59;NA;1982.22;NA;137.42;51.04;1389.43;1147.11;225.24;7624.42;NA;393.38;97.96;104.15;313.64;113.53;3377.30;123.00;227.27;1411.23;NA;2506.58;1271.31;75.24;99.97;81.42;339.15;102.32;60.64;NA;NA;109.40;2592.99;568.32;91.75;1956.40;1356.36;152.35;427.69;118.64;NA;1062.12;1561.33;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
26-2-1993;1019.24;1588.26;593.71;2654.53;367.15;843.57;108.82;775.50;89.04;NA;1894.25;NA;134.17;52.40;1510.77;1206.75;243.47;8409.49;NA;425.18;100.37;99.45;316.92;111.93;3524.12;114.53;238.55;1328.13;NA;2588.29;1265.38;80.94;93.25;85.81;382.21;102.94;64.08;NA;NA;114.51;2638.45;564.16;93.54;2029.76;1343.62;201.05;422.64;154.44;NA;1076.11;1523.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31-3-1993;1106.14;1559.26;617.63;2887.78;378.22;779.81;97.16;796.68;83.25;NA;1918.88;NA;158.89;57.15;1580.79;1241.35;230.40;8438.18;NA;429.79;84.87;105.22;291.00;114.41;4020.52;121.30;246.12;1508.28;NA;2755.77;1409.20;84.21;91.38;93.42;355.16;120.36;64.55;NA;NA;117.99;2637.54;600.10;93.55;2051.09;1430.81;217.37;392.59;148.09;NA;1098.31;1634.81;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
30-4-1993;1070.45;1542.71;622.14;2813.03;373.92;740.15;91.81;825.06;83.31;NA;2016.15;NA;163.53;71.18;1558.85;1224.74;225.30;9083.49;NA;442.43;79.37;104.35;354.05;114.95;4735.78;132.38;287.50;1403.79;NA;2745.97;1479.94;89.16;88.43;85.39;368.99;168.02;63.23;NA;NA;122.09;2841.39;604.32;89.40;2254.05;1469.67;206.65;406.15;199.15;NA;1074.11;1683.17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31-5-1993;1042.66;1573.94;611.67;2772.83;420.68;745.93;86.31;837.32;84.62;NA;2059.58;NA;164.57;73.57;1519.24;1221.93;229.89;9866.02;NA;492.72;83.46;105.00;363.71;124.70;4866.88;140.80;297.75;1387.30;NA;2804.40;1462.45;90.60;92.55;82.99;362.48;365.10;70.04;NA;NA;129.18;2931.44;592.61;94.40;2491.48;1581.70;192.59;395.56;203.81;NA;1101.62;1695.33;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
30-6-1993;1131.37;1570.33;598.29;2799.96;472.33;820.99;82.31;831.75;80.83;NA;2086.49;NA;164.78;69.58;1497.31;1182.01;226.12;9515.27;NA;520.92;84.47;101.29;355.54;138.94;4800.05;137.33;286.21;1406.58;NA;2784.46;1401.60;92.48;101.10;97.54;360.86;320.24;66.62;NA;NA;129.89;2827.40;590.73;104.31;2319.36;1583.42;179.13;411.38;242.72;NA;1105.09;1677.88;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
30-7-1993;1122.96;1637.36;657.61;2739.98;476.94;821.73;72.57;826.09;84.35;NA;2010.03;NA;160.69;74.87;1516.40;1221.58;255.38;9339.17;NA;516.88;89.61;90.06;361.39;136.29;5104.73;132.55;300.77;1485.29;NA;2789.59;1458.79;104.67;101.13;98.87;387.29;363.23;64.98;NA;NA;139.88;2845.79;554.60;117.69;2383.17;1578.44;175.74;425.91;215.07;NA;1103.94;1673.05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31-8-1993;1266.71;1813.64;685.95;2761.61;510.40;861.25;84.87;832.55;93.14;NA;2101.19;NA;170.80;83.12;1648.93;1358.19;267.08;10019.96;NA;633.96;101.73;102.24;405.92;124.99;5216.74;123.65;329.90;1627.27;NA;3073.78;1598.38;114.90;94.84;108.46;399.10;483.96;79.12;NA;NA;127.76;3219.32;675.28;119.23;2605.96;1689.35;172.09;438.05;272.04;NA;1143.86;1790.66;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
30-9-1993;1356.40;1771.63;669.24;2793.41;549.58;879.75;90.58;792.00;99.80;NA;2175.70;NA;168.50;83.44;1634.98;1381.49;252.90;10229.14;NA;612.93;106.22;112.80;381.47;129.77;4969.42;132.29;354.54;1570.07;NA;3088.66;1568.24;112.42;100.73;111.96;440.91;494.85;74.38;NA;NA;137.07;3362.68;657.11;124.42;2647.03;1746.89;169.28;450.03;327.46;NA;1132.65;1770.17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
29-10-1993;1495.23;1900.99;745.50;2903.56;507.65;919.40;99.35;866.51;107.64;NA;2265.74;NA;174.01;94.84;1649.87;1464.17;257.21;12605.79;NA;638.27;104.46;111.80;368.01;126.32;4947.45;135.13;411.21;1732.02;NA;3272.96;1746.52;127.58;115.42;128.17;516.93;600.16;78.69;NA;NA;142.65;3541.20;698.20;142.20;2896.03;1845.47;181.13;581.53;306.46;NA;1152.63;1839.64;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
30-11-1993;1425.61;1810.60;699.38;2951.47;546.82;948.15;107.53;847.03;113.31;NA;2197.84;NA;176.35;89.80;1599.12;1429.96;260.21;12428.16;NA;692.08;126.92;113.11;329.62;117.92;4126.96;147.77;404.45;1912.28;NA;3174.26;1621.76;116.22;129.34;103.04;537.90;663.43;75.91;NA;NA;142.52;3501.99;633.70;162.59;2551.05;1858.10;197.38;604.26;362.93;NA;1144.91;1847.92;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31-12-1993;1695.67;1945.71;776.25;3133.50;559.32;1084.33;133.69;885.89;131.32;NA;2330.12;NA;185.07;94.76;1732.75;1513.48;288.31;15845.00;NA;788.76;134.64;115.60;371.64;125.04;4258.44;163.76;488.74;2232.99;NA;3345.31;1740.69;129.86;164.09;126.58;735.68;853.97;76.36;NA;NA;172.98;4278.49;685.50;165.69;2818.32;2009.69;289.03;776.67;360.70;NA;1158.85;1986.18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31-1-1994;1895.31;1984.04;859.87;3275.77;753.86;1271.55;115.93;942.20;148.70;NA;2531.72;NA;208.01;116.86;1801.01;1469.75;314.69;15251.43;NA;811.61;156.98;118.28;407.90;132.60;4946.60;185.77;412.42;2409.71;NA;3501.14;1969.02;144.79;169.86;153.59;661.41;1077.20;86.28;NA;NA;163.67;4175.30;770.33;193.17;3304.32;2195.61;289.53;701.01;291.89;NA;1201.08;2075.31;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
28-2-1994;1773.90;1959.01;816.67;3262.23;776.78;1265.80;109.69;896.64;169.17;NA;2541.76;NA;192.93;115.08;1767.55;1442.67;323.36;13654.56;NA;739.05;167.90;105.33;404.83;135.49;5173.41;183.45;429.03;2193.96;NA;3436.26;2030.28;136.27;184.34;164.94;645.65;1280.45;88.02;NA;NA;158.17;4163.01;734.12;233.92;3149.28;2067.28;253.64;635.96;196.44;NA;1167.44;1972.68;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31-3-1994;1556.81;1879.78;757.41;3220.38;796.85;1099.02;89.68;858.15;181.26;NA;2507.04;NA;186.04;111.02;1687.74;1493.16;306.52;12183.91;NA;667.29;149.20;98.66;470.49;131.55;4952.75;167.34;366.67;1943.39;NA;3325.24;1881.78;122.91;184.86;162.01;624.08;889.68;89.66;NA;NA;153.42;3762.75;701.26;201.04;2955.32;2043.67;248.01;585.07;137.49;NA;1117.02;1840.66;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
29-4-1994;1562.20;1858.38;785.46;3403.78;627.95;1170.92;87.63;848.95;175.49;NA;2550.89;NA;195.66;119.45;1763.13;1583.17;307.93;12235.32;NA;600.82;145.76;99.71;519.51;123.91;5164.50;179.75;404.31;1890.13;NA;3513.52;1890.83;131.23;173.51;154.77;648.16;672.56;85.45;NA;NA;182.13;4131.37;718.57;175.31;3198.37;2015.71;271.18;607.44;113.70;NA;1133.03;1907.57;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31-5-1994;1736.09;1808.26;823.67;3334.19;624.68;1294.08;91.68;859.59;175.37;NA;2358.38;NA;186.15;112.48;1680.89;1492.22;273.40;13081.35;NA;675.53;147.55;84.68;479.31;121.11;5278.17;187.67;390.81;2036.94;NA;3406.39;1915.40;139.08;160.84;161.99;708.53;684.87;77.41;NA;NA;175.18;4161.49;718.23;170.75;3155.39;2019.19;273.10;662.05;122.88;NA;1152.00;1807.83;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
30-6-1994;1483.42;1945.42;781.97;3287.40;638.72;1260.02;81.73;804.28;182.49;NA;2466.55;NA;186.30;111.21;1616.64;1497.14;274.21;12021.20;NA;618.23;155.00;73.14;447.96;122.05;5539.13;185.64;397.30;1822.13;NA;3377.90;1826.72;131.11;173.37;142.60;642.11;493.56;73.69;NA;NA;175.68;4076.44;679.08;169.07;2991.90;2039.77;279.14;640.93;151.85;NA;1119.78;1814.12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
29-7-1994;1602.66;1895.60;822.40;3444.51;753.64;1252.63;91.27;841.72;187.25;NA;2589.83;NA;201.41;124.48;1777.04;1571.37;274.23;12980.81;NA;605.93;159.60;80.99;472.04;123.21;5340.84;185.93;407.52;1979.10;NA;3586.85;2053.74;136.43;170.64;141.46;664.52;601.89;78.49;NA;NA;187.77;4180.69;720.36;171.33;3191.99;1993.44;319.92;709.61;170.68;NA;1157.78;1911.65;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31-8-1994;1721.36;1967.13;862.05;3495.94;1023.49;1418.48;96.52;889.70;171.23;NA;2409.16;NA;217.12;136.32;1787.04;1629.61;276.55;13716.99;NA;693.12;172.43;84.38;462.78;116.91;5377.84;195.06;453.02;2124.32;NA;3717.29;2056.57;147.67;167.25;154.47;724.74;623.30;84.31;NA;NA;200.25;4389.53;712.86;179.69;3177.80;2077.75;333.79;786.25;181.87;NA;1203.55;2021.12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
30-9-1994;1686.17;1869.37;816.39;3306.44;1104.56;1499.97;97.79;909.90;171.69;NA;2416.48;NA;210.50;138.83;1666.81;1533.46;280.33;13133.07;NA;665.75;162.82;86.55;463.15;115.79;5245.73;224.92;450.79;2159.89;NA;3616.27;1932.39;145.64;174.54;195.23;665.78;510.89;84.11;NA;NA;206.57;4576.28;692.79;196.29;3188.95;2064.89;344.44;756.25;191.49;NA;1178.29;1927.85;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31-10-1994;1579.30;1808.33;839.50;3434.08;1023.35;1664.63;94.02;898.93;161.16;NA;2465.00;NA;215.27;155.99;1726.97;1619.59;278.35;13232.10;NA;685.96;161.32;88.69;438.89;115.09;5390.23;226.13;447.36;1983.76;NA;3861.74;2042.43;155.07;168.84;202.84;717.45;420.19;87.63;NA;NA;223.10;4796.06;713.70;185.81;3494.79;2085.41;318.16;789.77;175.08;NA;1205.59;2040.04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
30-11-1994;1476.23;1775.52;808.46;3378.45;982.16;1596.70;81.77;849.48;149.49;NA;2365.33;NA;204.64;140.53;1709.19;1535.04;279.68;11624.95;NA;610.64;155.91;78.64;408.72;115.79;5119.63;216.10;409.50;2003.77;NA;3667.83;2008.20;149.00;161.60;186.46;670.78;434.95;86.26;NA;NA;220.32;4529.51;701.94;178.44;3400.16;2041.95;309.66;703.24;192.14;NA;1164.66;1951.52;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
30-12-1994;1294.95;1827.93;826.57;3428.87;926.97;1569.62;71.64;864.36;159.30;100.00;2429.11;100.00;211.90;144.48;1651.30;1590.86;289.88;11265.85;100.00;584.34;148.01;78.20;416.73;114.16;5179.03;202.53;390.35;1327.46;100.00;3768.68;2159.65;143.19;152.46;184.07;677.69;386.74;85.50;NA;100.00;227.34;4564.38;658.59;160.68;3348.09;2093.74;349.08;706.55;178.58;NA;1182.01;1953.82;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31-1-1995;1239.68;1760.19;777.45;3415.09;848.13;1514.26;61.74;820.61;171.30;89.89;2464.13;103.31;213.90;142.96;1613.39;1561.30;275.10;9941.96;77.26;534.75;138.84;78.72;445.14;115.03;4877.63;183.96;350.72;1037.23;104.74;3816.08;2179.98;147.95;133.14;149.03;583.67;316.05;78.13;NA;78.01;193.82;4202.32;653.31;154.24;3368.19;2077.58;306.26;623.24;157.20;NA;1214.88;1924.22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
28-2-1995;998.51;1848.40;802.99;3521.79;722.48;1459.72;68.82;866.18;159.73;90.50;2537.72;107.60;221.51;143.89;1641.12;1694.27;283.54;11466.72;78.96;579.45;131.50;69.72;405.26;114.33;4642.72;180.03;398.16;789.93;110.03;3927.05;2101.26;150.83;139.92;139.19;588.38;332.96;83.72;NA;62.43;208.72;4367.76;670.11;130.53;3427.17;2202.78;315.73;665.12;167.27;NA;1263.07;1935.32;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31-3-1995;1182.55;1860.84;795.51;3742.53;628.92;1459.51;68.93;903.40;143.23;79.20;2525.04;117.35;224.63;139.77;1858.14;1656.13;301.05;11759.90;79.05;547.96;126.54;79.59;382.26;114.33;5070.68;196.55;399.49;804.29;118.30;4129.05;2071.95;156.23;122.73;145.25;566.88;325.18;89.48;NA;67.86;237.09;4468.57;656.97;133.36;3374.01;2345.23;318.12;637.41;227.65;NA;1297.22;2081.29;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
28-4-1995;1218.20;1851.27;849.90;3989.32;749.96;1600.65;61.69;919.57;131.60;79.35;2648.04;117.66;229.83;157.67;1877.72;1727.01;302.33;11428.09;91.61;523.91;120.15;83.78;421.62;125.06;5318.89;196.81;394.80;957.16;117.48;4271.71;2246.18;174.05;117.27;197.71;573.45;455.93;89.22;NA;51.82;242.54;4531.05;712.03;117.33;3682.39;2391.17;290.50;643.19;277.44;NA;1338.26;2110.53;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31-5-1995;1305.15;1954.03;831.33;3982.19;751.13;1759.17;72.70;958.24;132.09;79.06;2762.37;117.04;232.17;163.98;1899.52;1742.11;323.82;12933.17;92.37;608.18;125.04;85.26;423.24;135.06;4989.77;195.40;439.00;929.58;116.07;4328.91;2212.00;170.23;110.10;206.93;667.29;413.91;89.52;NA;68.60;236.78;4825.27;746.26;115.07;3737.93;2504.57;283.45;748.13;276.92;NA;1390.83;2159.66;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
30-6-1995;1231.79;1980.18;822.78;3992.89;732.70;1798.54;71.85;975.08;147.45;76.35;2719.55;119.57;242.66;187.88;1868.45;1792.11;331.50;12724.84;91.44;634.64;120.95;90.67;410.95;128.19;4752.09;198.60;431.46;1028.81;113.35;4377.56;2319.53;167.13;118.42;206.39;668.43;445.30;89.35;NA;98.09;237.41;4590.52;757.97;127.52;3905.68;2579.34;269.26;741.65;263.83;NA;1425.37;2162.10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
